year,month,rank,net_worth,last_name,first_name,full_name,birth_date,age,gender,country_of_citizenship,country_of_residence,city_of_residence,business_category,business_industries,organization_name,position_in_organization,self_made,wealth_status
2024,4,1496,2.2 B,Kwok,Adam,Adam Kwok,1983-04-01,41,Male,Hong Kong,Hong Kong,Hong Kong,Real Estate,['Real Estate'],,,False,Decreased
2024,4,1496,2.2 B,Käärmann,Kristo,Kristo Käärmann,1980-09-01,43,Male,Estonia,United Kingdom,London,Finance & Investments,['Finance & Investments'],Wise,Cofounder,True,Increased
2024,4,1496,2.2 B,Lam,Wai-ying,Lam Wai-ying,,,Female,Hong Kong,Hong Kong,Hong Kong,Manufacturing,['Manufacturing'],Biel Crystal,Chairman ,True,Increased
2024,4,1496,2.2 B,Latsis,Spiro,Spiro Latsis & family,1946-08-15,77,Male,Greece,Switzerland,Geneva,Diversified,['Diversified'],,,False,Increased
2024,4,1496,2.2 B,Li,Jianquan,Li Jianquan & family,1957-01-01,67,Male,Hong Kong,China,Shenzhen,Healthcare,['Healthcare'],,,True,Decreased
2024,4,1496,2.2 B,Liang,Rubo,Liang Rubo,1983-01-01,41,Male,China,China,Beijing,Technology,['Technology'],,,True,Increased
2024,4,1496,2.2 B,Mahagitsiri,Prayudh,Prayudh Mahagitsiri,1946-01-01,78,Male,Thailand,Thailand,Bangkok,Food & Beverage,['Food & Beverage'],,,False,Decreased
2024,4,1496,2.2 B,Malhotra,Bill,Bill Malhotra,1949-09-08,74,Male,Canada,Canada,Ottawa,Real Estate,['Real Estate'],,,True,Increased
2024,4,1496,2.2 B,Marks,Howard,Howard Marks,1946-04-23,77,Male,United States,United States,New York,Finance & Investments,['Finance & Investments'],Oaktree Capital Group LLC,Chairman,True,Remained Even
2024,4,1496,2.2 B,Nuttall,Scott,Scott Nuttall,1972-11-25,51,Male,United States,United States,New York,Finance & Investments,['Finance & Investments'],,,True,Increased
2024,4,1496,2.2 B,Pritzker,Jennifer,Jennifer Pritzker,1950-08-13,73,Female,United States,United States,Chicago,Finance & Investments,['Finance & Investments'],Tawani Enterprises,CEO,False,Increased
2024,4,1496,2.2 B,Reddy,P.V. Krishna,P.V. Krishna Reddy,1969-06-30,54,Male,India,India,Hyderabad,Construction & Engineering,['Construction & Engineering'],,,True,Increased
2024,4,1496,2.2 B,Robbins,Larry,Larry Robbins,1969-10-21,54,Male,United States,United States,Alpine,Finance & Investments,['Finance & Investments'],Glenview Capital Management,Investor,True,Increased
2024,4,1496,2.2 B,Sahenk,Filiz,Filiz Sahenk,1967-02-14,57,Female,Turkey,Turkey,Istanbul,Diversified,['Diversified'],,,False,Decreased
2024,4,1496,2.2 B,Sandberg,Sheryl,Sheryl Sandberg,1969-08-28,54,Female,United States,United States,Menlo Park,Technology,['Technology'],Meta Platforms,COO,True,Increased
2024,4,1496,2.2 B,Saville,Paul,Paul Saville,1955-12-14,68,Male,United States,United States,Palm Beach,Real Estate,['Real Estate'],,,True,Increased
2024,4,1496,2.2 B,Shaimiev,Radik,Radik Shaimiev,1964-11-14,59,Male,Russia,Russia,Kazan,Energy,['Energy'],,,True,Increased
2024,4,1496,2.2 B,Shi,Yonghong,Shi Yonghong & family,1969-01-01,55,Male,China,China,Chengdu,Food & Beverage,['Food & Beverage'],,,True,Decreased
2024,4,1496,2.2 B,Shigaboutdinov,Albert,Albert Shigaboutdinov,1952-11-12,71,Male,Russia,Russia,Kazan,Diversified,['Diversified'],,,True,Increased
2024,4,1496,2.2 B,Smith,Ryan,Ryan Smith,1978-06-28,45,Male,United States,United States,Provo,Technology,['Technology'],Qualtrics,Co-Founder & CEO,True,Increased
2024,4,1496,2.2 B,Sulteev,Rustem,Rustem Sulteev,1954-01-04,70,Male,Russia,Russia,Kazan,Energy,['Energy'],,,True,Increased
2024,4,1496,2.2 B,Tang,Yiu,Tang Yiu,1934-04-01,90,Male,Hong Kong,Hong Kong,Hong Kong,Fashion & Retail,['Fashion & Retail'],,,True,Decreased
2024,4,1496,2.2 B,van der Mersch,Pierre,Pierre van der Mersch,1935-01-23,89,Male,Belgium,Belgium,Braine L'Alleud,Finance & Investments,['Finance & Investments'],,,True,
2024,4,1496,2.2 B,Weng,Xianding,Weng Xianding,1961-11-28,62,Male,China,China,Shenzhen,Healthcare,['Healthcare'],,,True,Increased
2024,4,1496,2.2 B,Wong,Kie Chie,Kie Chie Wong,1948-04-04,75,Male,Malaysia,Australia,Sydney,Metals & Mining,['Metals & Mining'],,,False,Increased
2024,4,1496,2.2 B,Xu,Shugen,Xu Shugen,1965-06-12,58,Male,China,China,Hangzhou,Manufacturing,['Manufacturing'],,,True,Decreased
2024,4,1496,2.2 B,Ye,Guofu,Ye Guofu,1978-01-01,46,Male,China,China,Guangzhou,Fashion & Retail,['Fashion & Retail'],,,True,Decreased
2024,4,1496,2.2 B,Ying,Michael,Michael Ying,1949-12-01,74,Male,Hong Kong,Hong Kong,Hong Kong,Fashion & Retail,['Fashion & Retail'],,,True,Increased
2024,4,1496,2.2 B,Zhang,Fan,Zhang Fan,1965-12-29,58,Male,China,China,Shenzhen,Technology,['Technology'],,,True,Increased
2024,4,1496,2.2 B,Zhang,Jingzhang,Zhang Jingzhang & family,1936-01-01,88,Male,China,China,Ningbo,Manufacturing,['Manufacturing'],,,True,Decreased
2024,4,1545,2.1 B,Andreev,Andrey,Andrey Andreev,1974-02-03,50,Male,United Kingdom,United Kingdom,London,Technology,['Technology'],,,True,Increased
2024,4,1545,2.1 B,Bahwan,Suhail,Suhail Bahwan,1939-01-01,85,Male,Oman,Oman,Muscat,Diversified,['Diversified'],,,True,Decreased
2024,4,1545,2.1 B,Berlusconi,Marina,Marina Berlusconi,1966-08-10,57,Female,Italy,Italy,Milan,Media & Entertainment,['Media & Entertainment'],,,False,
2024,4,1545,2.1 B,Berlusconi,Pier Silvio,Pier Silvio Berlusconi,1969-04-28,54,Male,Italy,Italy,Arcore,Media & Entertainment,['Media & Entertainment'],,,False,
2024,4,1545,2.1 B,Bjorgolfsson,Thor,Thor Bjorgolfsson,1967-03-19,57,Male,Iceland,United Kingdom,London,Diversified,['Diversified'],,,True,Decreased
2024,4,1545,2.1 B,Booth,David,David Booth,1946-01-01,78,Male,United States,United States,Austin,Finance & Investments,['Finance & Investments'],Dimensional Fund Advisors,Chairman and CEO,True,Increased
2024,4,1545,2.1 B,Branson,Richard,Richard Branson,1950-07-18,73,Male,United Kingdom,British Virgin Islands,Necker Island,Diversified,['Diversified'],,,True,Decreased
2024,4,1545,2.1 B,Bulgari,Nicola,Nicola Bulgari,1941-01-16,83,Male,Italy,Italy,Rome,Fashion & Retail,['Fashion & Retail'],,,False,Increased
2024,4,1545,2.1 B,Chang,Kuo-Hua,Chang Kuo-Hua,1955-01-01,69,Male,Taiwan,Taiwan,Taipei,Logistics,['Logistics'],,,False,Increased
2024,4,1545,2.1 B,Chen,Jinxia,Chen Jinxia,1968-03-28,56,Female,China,China,Shanghai,Finance & Investments,['Finance & Investments'],,,False,Decreased
2024,4,1545,2.1 B,Chen,Shibin,Chen Shibin,1966-11-01,57,Male,China,China,Lianyungang,Manufacturing,['Manufacturing'],,,True,Decreased
2024,4,1545,2.1 B,Cockwell,Jack,Jack Cockwell,1941-01-12,83,Male,Canada,Canada,Toronto,Finance & Investments,['Finance & Investments'],,,True,Increased
2024,4,1545,2.1 B,Damen,Kommer,Kommer Damen,1944-03-30,80,Male,Netherlands,Netherlands,Gorinchem,Manufacturing,['Manufacturing'],,,False,Increased
2024,4,1545,2.1 B,Dimon,Jamie,Jamie Dimon,1956-03-13,68,Male,United States,United States,New York,Finance & Investments,['Finance & Investments'],JPMorgan Chase & Co.,CEO,True,Increased
2024,4,1545,2.1 B,Dinan,James,James Dinan,1959-05-22,64,Male,United States,United States,North Salem,Finance & Investments,['Finance & Investments'],York Capital Management,Founder,True,Increased
2024,4,1545,2.1 B,Dolce,Domenico,Domenico Dolce,1958-08-13,65,Male,Italy,Italy,Milan,Fashion & Retail,['Fashion & Retail'],,,True,Remained Even
2024,4,1545,2.1 B,Domuschiev,Georgi,Georgi Domuschiev,1972-08-06,51,Male,Bulgaria,United Kingdom,London,Diversified,['Diversified'],,,True,Remained Even
2024,4,1545,2.1 B,Domuschiev,Kiril,Kiril Domuschiev,1969-04-18,54,Male,Bulgaria,United Kingdom,London,Diversified,['Diversified'],,,True,Remained Even
2024,4,1545,2.1 B,Egydio Arruda Villela Filho,Alfredo,Alfredo Egydio Arruda Villela Filho,1969-11-18,54,Male,Brazil,Brazil,Sao Paulo,Finance & Investments,['Finance & Investments'],,,False,Increased
2024,4,1545,2.1 B,Fluxa Rossello,Miguel,Miguel Fluxa Rossello,1938-07-27,85,Male,Spain,Spain,Esporles,Service,['Service'],,,False,Decreased
2024,4,1545,2.1 B,Fortin,Richard,Richard Fortin,1948-09-01,75,Male,Canada,Canada,Boucherville,Fashion & Retail,['Fashion & Retail'],,,True,Increased
2024,4,1545,2.1 B,Gabbana,Stefano,Stefano Gabbana,1962-11-14,61,Male,Italy,Italy,Milan,Fashion & Retail,['Fashion & Retail'],,,True,Remained Even
2024,4,1545,2.1 B,Getty,Gordon,Gordon Getty,1933-12-20,90,Male,United States,United States,San Francisco,Energy,['Energy'],Ann & Gordon Getty Foundation,President and Chairman,False,Remained Even
2024,4,1545,2.1 B,Golub,David,David Golub,1962-04-16,61,Male,United States,United States,New York,Finance & Investments,['Finance & Investments'],,Investor,True,Increased
2024,4,1545,2.1 B,Hancock,John,John Hancock,1976-01-02,48,Male,Australia,United Kingdom,London,Metals & Mining,['Metals & Mining'],,,False,Increased
2024,4,1545,2.1 B,Hariri,Bahaa,Bahaa Hariri,1966-04-26,57,Male,Lebanon,Switzerland,Geneva,Real Estate,['Real Estate'],,,False,Remained Even
2024,4,1545,2.1 B,Harvey,Gerry,Gerry Harvey,1939-09-18,84,Male,Australia,Australia,Sydney,Fashion & Retail,['Fashion & Retail'],,,True,Increased
2024,4,1545,2.1 B,Hughes,B. Wayne,"B. Wayne Hughes, Jr.",1959-05-27,64,Male,United States,United States,Jackson,Real Estate,['Real Estate'],,,False,Increased
2024,4,1545,2.1 B,Hui,Wing Mau,Hui Wing Mau,1950-07-01,73,Male,Hong Kong,Hong Kong,Hong Kong,Real Estate,['Real Estate'],,,True,Increased
2024,4,1545,2.1 B,Kipyatkov,Valentin,Valentin Kipyatkov,1976-06-05,47,Male,Cyprus,Cyprus,Peyia,Technology,['Technology'],,,True,Increased
2024,4,1545,2.1 B,Kyostila,Heikki,Heikki Kyostila,1946-01-19,78,Male,Finland,Finland,Helsinki,Healthcare,['Healthcare'],,,True,Increased
2024,4,1545,2.1 B,Lacob,Joe,Joe Lacob,1956-01-10,68,Male,United States,United States,Atherton,Sports,['Sports'],,,True,Increased
2024,4,1545,2.1 B,Lauder,Aerin,Aerin Lauder,1970-04-23,53,Female,United States,United States,New York,Fashion & Retail,['Fashion & Retail'],,,False,Decreased
2024,4,1545,2.1 B,Lee,Dong-chae,Lee Dong-chae,1959-10-01,64,Male,South Korea,South Korea,Cheongju,Manufacturing,['Manufacturing'],,,True,
2024,4,1545,2.1 B,Lee,Yin Yee,Yin Yee Lee,1952-01-01,72,Male,China,Hong Kong,Hong Kong,Manufacturing,['Manufacturing'],,,True,Decreased
2024,4,1545,2.1 B,Leprino,James,James Leprino,1937-11-22,86,Male,United States,United States,Indian Hills,Food & Beverage,['Food & Beverage'],Leprino Foods,Chairman,False,Increased
2024,4,1545,2.1 B,Liang,Yunchao,Liang Yunchao,1969-01-03,55,Male,China,China,Guangzhou,Food & Beverage,['Food & Beverage'],,,True,Decreased
2024,4,1545,2.1 B,Link,Harald,Harald Link,1955-01-12,69,Male,Thailand,Thailand,Bangkok,Diversified,['Diversified'],,,False,Decreased
2024,4,1545,2.1 B,Makarov,Igor,Igor Makarov,1962-04-15,61,Male,Cyprus,United States,Miami,Energy,['Energy'],,,True,Decreased
2024,4,1545,2.1 B,Marchewka,Pawel,Pawel Marchewka,,,Male,Poland,,,Technology,['Technology'],,,True,
2024,4,1545,2.1 B,Marinho,Joao Roberto,Joao Roberto Marinho,1953-09-16,70,Male,Brazil,Brazil,Rio de Janeiro,Media & Entertainment,['Media & Entertainment'],,,False,Increased
2024,4,1545,2.1 B,Marinho,Jose Roberto,Jose Roberto Marinho,1955-12-26,68,Male,Brazil,Brazil,Rio de Janeiro,Media & Entertainment,['Media & Entertainment'],,,False,Increased
2024,4,1545,2.1 B,Masaveu Herrero,Fernando ,Fernando Masaveu Herrero,1966-05-21,57,Male,Spain,Spain,Oveido,Diversified,['Diversified'],,,False,
2024,4,1545,2.1 B,Ni,Yongpei,Ni Yongpei & family,1952-01-23,72,Male,China,China,Liuan,Food & Beverage,['Food & Beverage'],,,True,Decreased
2024,4,1545,2.1 B,Palatchi,Alberto,Alberto Palatchi,1949-06-26,74,Male,Spain,Spain,Madrid,Fashion & Retail,['Fashion & Retail'],,,True,Increased
2024,4,1545,2.1 B,Pinckaers,Fabien,Fabien Pinckaers,1979-01-01,45,Male,Belgium,Belgium,Saint-Denis-Bovesse,Technology,['Technology'],,,True,
2024,4,1545,2.1 B,Parekh,Mrudula,Mrudula Parekh,1948-01-01,76,Female,India,India,Mumbai,Manufacturing,['Manufacturing'],,,False,Increased
2024,4,1545,2.1 B,Qian,Dongqi,Qian Dongqi,1958-01-01,66,Male,China,China,Suzhou,Manufacturing,['Manufacturing'],,,True,Decreased
2024,4,1545,2.1 B,Reinsdorf,Jerry,Jerry Reinsdorf,1936-02-25,88,Male,United States,United States,Chicago,Sports,['Sports'],,,True,Decreased
2024,4,1545,2.1 B,Rinehart,Bianca,Bianca Rinehart,1977-03-19,47,Female,Australia,Australia,Brisbane,Metals & Mining,['Metals & Mining'],,,False,Increased
2024,4,1545,2.1 B,Rinehart,Ginia,Ginia Rinehart,1986-09-06,37,Female,Australia,Australia,Sydney,Metals & Mining,['Metals & Mining'],,,False,Increased
2024,4,1545,2.1 B,Roig,Fernando,Fernando Roig,1947-06-25,76,Male,Spain,Spain,Valencia,Fashion & Retail,['Fashion & Retail'],,,False,Increased
2024,4,1545,2.1 B,Rosenthal,Bennett,Bennett Rosenthal,1963-09-24,60,Male,United States,United States,Los Angeles,Finance & Investments,['Finance & Investments'],,,True,Increased
2024,4,1545,2.1 B,Sanford,T. Denny,T. Denny Sanford,1935-12-23,88,Male,United States,United States,Sioux Falls,Finance & Investments,['Finance & Investments'],,,True,Increased
2024,4,1545,2.1 B,Schmidheiny,Stephan,Stephan Schmidheiny,1947-10-29,76,Male,Switzerland,Switzerland,Hurden,Finance & Investments,['Finance & Investments'],,,False,Decreased
2024,4,1545,2.1 B,Shinawatra,Thaksin,Thaksin Shinawatra,1949-07-26,74,Male,Thailand,United Arab Emirates,Dubai,Finance & Investments,['Finance & Investments'],,,True,Remained Even
2024,4,1545,2.1 B,Skorobogatko,Alexander,Alexander Skorobogatko,1967-09-25,56,Male,Russia,Russia,Moscow,Logistics,['Logistics'],,,True,Decreased
2024,4,1545,2.1 B,Smushkin,Zakhar,Zakhar Smushkin,1962-01-23,62,Male,Russia,Russia,Saint Petersburg,Diversified,['Diversified'],,,True,Increased
2024,4,1545,2.1 B,Solorz,Zygmunt,Zygmunt Solorz,1956-08-04,67,Male,Poland,Poland,Warsaw,Media & Entertainment,['Media & Entertainment'],,,True,Increased
2024,4,1545,2.1 B,Sondakh,Peter,Peter Sondakh,1950-02-26,74,Male,Indonesia,Indonesia,Surabaya,Finance & Investments,['Finance & Investments'],,,True,Increased
2024,4,1545,2.1 B,Sy,Elizabeth,Elizabeth Sy,1952-06-01,71,Female,Philippines,Philippines,Manila,Diversified,['Diversified'],,,False,Increased
2024,4,1545,2.1 B,Tada,Katsumi,Katsumi Tada,1945-07-12,78,Male,Japan,Japan,Tokyo,Real Estate,['Real Estate'],,,True,Decreased
2024,4,1545,2.1 B,Tanoko,Hermanto,Hermanto Tanoko,1962-09-17,61,Male,Indonesia,Indonesia,Surabaya,Manufacturing,['Manufacturing'],,,False,Increased
2024,4,1545,2.1 B,Thongtang,Wichai,Wichai Thongtang,1947-01-01,77,Male,Thailand,Thailand,Bangkok,Finance & Investments,['Finance & Investments'],,,True,Increased
2024,4,1545,2.1 B,Tiriac,Ion,Ion Tiriac,1939-05-09,84,Male,Romania,Romania,Bucharest,Finance & Investments,['Finance & Investments'],,,True,Increased
2024,4,1545,2.1 B,Tisch,Jonathan,Jonathan Tisch,1953-12-07,70,Male,United States,United States,New York,Diversified,['Diversified'],,,False,Increased
2024,4,1545,2.1 B,Tyson,Barbara,Barbara Tyson,1949-03-06,75,Female,United States,United States,Fayetteville,Food & Beverage,['Food & Beverage'],,,False,Remained Even
2024,4,1545,2.1 B,Vardinoyannis & family,Vardis,Vardis Vardinoyannis & family,1933-01-01,91,Male,Greece,Greece,Athens,Energy,['Energy'],,,True,Increased
2024,4,1545,2.1 B,Virwani,Jitendra,Jitendra Virwani,1966-02-18,58,Male,India,India,Bangalore,Real Estate,['Real Estate'],,,False,Increased
2024,4,1545,2.1 B,Welker,Hope,Hope Welker,1985-08-13,38,Female,Australia,United States,New York,Metals & Mining,['Metals & Mining'],,,False,Increased
2024,4,1545,2.1 B,Wynn,Elaine,Elaine Wynn,1942-04-28,81,Female,United States,United States,Las Vegas,Gambling & Casinos,['Gambling & Casinos'],"Wynn Las Vegas, LLC",Board Member,True,Remained Even
2024,4,1545,2.1 B,Xu,Tony,Tony Xu,1984-09-20,39,Male,United States,United States,San Francisco,Technology,['Technology'],,,True,Returned to List
2024,4,1545,2.1 B,Yancopoulos,George,George Yancopoulos,1959-09-10,64,Male,United States,United States,Yorktown Heights,Healthcare,['Healthcare'],,,True,Increased
2024,4,1545,2.1 B,Yang,Steven Meng,Steven Meng Yang & family,1982-05-01,41,Male,China,China,Changsha,Technology,['Technology'],,,True,Increased
2024,4,1545,2.1 B,Zekelman,Clayton,Clayton Zekelman,1969-01-01,55,Male,Canada,Canada,Windsor,Manufacturing,['Manufacturing'],,,False,Decreased
2024,4,1545,2.1 B,Zhou,Hongyi,Zhou Hongyi,1970-10-01,53,Male,China,China,Beijing,Technology,['Technology'],,,True,Decreased
2024,4,1545,2.1 B,Zhu,Zhaojiang,Zhu Zhaojiang,1974-01-01,50,Male,China,China,Shenzhen,Manufacturing,['Manufacturing'],,,True,Increased
2024,4,1545,2.1 B,Zingarevich,Boris,Boris Zingarevich,1959-07-08,64,Male,Russia,Russia,Saint Petersburg,Diversified,['Diversified'],,,True,Increased
2024,4,1623,2.0 B,Adair,A. Jayson,A. Jayson Adair,1969-10-16,54,Male,United States,United States,Dallas,Automotive,['Automotive'],,,True,Increased
2024,4,1623,2.0 B,Adams Strunk,Amy,Amy Adams Strunk,1955-09-29,68,Female,United States,United States,Nashville,Sports,['Sports'],Tennessee Titans,Owner,False,Increased
2024,4,1623,2.0 B,Adderley,Will,Will Adderley,1972-03-04,52,Male,United Kingdom,United Kingdom,Rutland,Fashion & Retail,['Fashion & Retail'],,,False,Increased
2024,4,1623,2.0 B,Adelman,David,David Adelman,1972-03-11,52,Male,United States,United States,Haverford,Real Estate,['Real Estate'],,,True,
2024,4,1623,2.0 B,Ashcroft,Michael,Michael Ashcroft,1946-01-01,78,Male,United Kingdom,Turks and Caicos Islands,Turks and Caicos Islands,Finance & Investments,['Finance & Investments'],,,True,Remained Even
2024,4,1623,2.0 B,Bae,Joseph,Joseph Bae,1972-01-12,52,Male,United States,United States,New York,Finance & Investments,['Finance & Investments'],,,True,Increased
2024,4,1623,2.0 B,Boersma,Travis,Travis Boersma,1971-01-01,53,Male,United States,United States,Grants Pass,Food & Beverage,['Food & Beverage'],,,True,Decreased
2024,4,1623,2.0 B,Butt,Howard,"Howard Butt, III. & family",1952-04-04,71,Male,United States,United States,San Antonio,Fashion & Retail,['Fashion & Retail'],,,False,Increased
2024,4,1623,2.0 B,Butt,Stephen,Stephen Butt & family,1955-05-24,68,Male,United States,,,Fashion & Retail,['Fashion & Retail'],,,False,Increased
2024,4,1623,2.0 B,Cai,Huabo,Cai Huabo,1976-01-01,48,Male,China,China,Jiujiang,Technology,['Technology'],,,True,Increased
2024,4,1623,2.0 B,Cheah,Jeffrey,Jeffrey Cheah,1945-03-30,79,Male,Malaysia,Malaysia,Kuala Lumpur,Real Estate,['Real Estate'],,,True,Increased
2024,4,1623,2.0 B,Chouest,Gary,Gary Chouest & family,1944-07-28,79,Male,United States,United States,Cut Off,Logistics,['Logistics'],,,False,
2024,4,1623,2.0 B,Claure,Marcelo,Marcelo Claure,1970-12-09,53,Male,United States,United States,Miami Beach,Telecom,['Telecom'],,,True,Increased
2024,4,1623,2.0 B,Connor,Larry,Larry Connor & family,1950-01-07,74,Male,United States,United States,Miamisburg,Real Estate,['Real Estate'],,,True,
2024,4,1623,2.0 B,Conrad,Parker,Parker Conrad,1980-04-13,43,Male,United States,United States,San Francisco,Technology,['Technology'],,,True,Increased
2024,4,1623,2.0 B,Cook,Tim,Tim Cook,1960-11-01,63,Male,United States,United States,Cupertino,Technology,['Technology'],Apple,CEO,True,Increased
2024,4,1623,2.0 B,Daitch,Alexandra,Alexandra Daitch,1963-01-01,61,Female,United States,United States,Old Lyme,Food & Beverage,['Food & Beverage'],,,False,Increased
2024,4,1623,2.0 B,Draper,Tim,Tim Draper,1958-06-11,65,Male,United States,United States,Atherton,Finance & Investments,['Finance & Investments'],,,False,Returned to List
2024,4,1623,2.0 B,Goldsbury,Christopher,Christopher Goldsbury,1943-01-01,81,Male,United States,United States,San Antonio,Food & Beverage,['Food & Beverage'],Silver Ventures,Chief Executive Officer,False,Increased
2024,4,1623,2.0 B,Grether,Esther,Esther Grether,1936-01-01,88,Female,Switzerland,Switzerland,Basel,Fashion & Retail,['Fashion & Retail'],,,False,Increased
2024,4,1623,2.0 B,Grossman Fleishman,Cynthia Helena,Cynthia Helena Grossman Fleishman,1954-08-19,69,Female,Mexico,Mexico,,Food & Beverage,['Food & Beverage'],,,False,
2024,4,1623,2.0 B,Huang,Yi,Huang Yi,1962-01-01,62,Male,Hong Kong,China,Beijing,Automotive,['Automotive'],,,True,Decreased
2024,4,1623,2.0 B,Jonsson,Conni,Conni Jonsson,1960-07-15,63,Male,Sweden,Sweden,Stockholm,Finance & Investments,['Finance & Investments'],,,True,Increased
2024,4,1623,2.0 B,Kaplan,David,David Kaplan,1967-08-29,56,Male,United States,United States,Los Angeles,Finance & Investments,['Finance & Investments'],,,True,Increased
2024,4,1623,2.0 B,Kaspersky,Eugene,Eugene Kaspersky,1965-10-04,58,Male,Russia,Russia,Moscow,Technology,['Technology'],,,True,Decreased
2024,4,1623,2.0 B,Kim,Jun-ki,Kim Jun-ki,1944-12-04,79,Male,South Korea,South Korea,Seoul,Diversified,['Diversified'],,,True,Increased
2024,4,1623,2.0 B,Koch,William,William Koch,1940-05-03,83,Male,United States,United States,Palm Beach,Energy,['Energy'],,,False,Increased
